"","index","batter","zone_1","zone_2","zone_3","zone_4","zone_5","zone_6","zone_7","zone_8","zone_9","next1_avg","next1_bbpa","next1_iso","next1_hits","next1_hr","next1_ops","next1_stkout","next1_rbi","next2_avg","next2_bbpa","next2_iso","next2_hits","next2_hr","next2_ops","next2_stkout","next2_rbi","cur_avg","cur_bbpa","cur_iso","cur_hits","cur_hr","cur_ops","cur_stkout","cur_rbi","CU_miss","FA_miss","SL_miss","bats_l","pitch_count","mon_third","mon_second","mon_first","scoreStd","target_vertical","target_horizontal","target_type","outs_when_up_0","outs_when_up_1","outs_when_up_2","strikes_0","strikes_1","strikes_2","balls_0","balls_1","balls_2","balls_3","at_bat_pitch_count_0","at_bat_pitch_count_1","at_bat_pitch_count_2","at_bat_pitch_count_3","at_bat_pitch_count_4","at_bat_pitch_count_5","at_bat_pitch_count_6","at_bat_pitch_count_7","at_bat_pitch_count_8","at_bat_pitch_count_9","at_bat_pitch_count_10","at_bat_pitch_count_11","at_bat_pitch_count_12","lp_type_CH","lp_type_CT","lp_type_CU","lp_type_FA","lp_type_IB","lp_type_ND","lp_type_SL","lp_type_NA","inning_1","inning_2","inning_3","inning_4","inning_5","inning_6","inning_7","inning_8","inning_9","lp_horizontal_umpLeft","lp_horizontal_umpMiddle","lp_horizontal_umpRight","lp_vertical_high","lp_vertical_low","lp_vertical_middle"
"1316",2328,622110,0.0555555555555556,0.0680851063829787,0.145695364238411,0.0928270042194093,0.051948051948052,0.0321637426900585,0.0072992700729927,0.0538599640933573,0.0218216318785579,0.284,0.104,0.149,151,14,0.792,67,77,0.275,0.158,0.2,147,17,0.868,147,82,0.253,0.07,0.105,65,4,0.671,40,21,0.0486322188449848,0.0434975588104749,0.131462333825702,-1,76,-1,-1,1,1,"low","umpLeft","FA",-1,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1
"1317",2329,622110,0.0555555555555556,0.0680851063829787,0.145695364238411,0.0928270042194093,0.051948051948052,0.0321637426900585,0.0072992700729927,0.0538599640933573,0.0218216318785579,0.284,0.104,0.149,151,14,0.792,67,77,0.275,0.158,0.2,147,17,0.868,147,82,0.253,0.07,0.105,65,4,0.671,40,21,0.0486322188449848,0.0434975588104749,0.131462333825702,-1,77,-1,-1,1,1,"low","umpLeft","SL",-1,1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1
"1318",2330,622110,0.0555555555555556,0.0680851063829787,0.145695364238411,0.0928270042194093,0.051948051948052,0.0321637426900585,0.0072992700729927,0.0538599640933573,0.0218216318785579,0.284,0.104,0.149,151,14,0.792,67,77,0.275,0.158,0.2,147,17,0.868,147,82,0.253,0.07,0.105,65,4,0.671,40,21,0.0486322188449848,0.0434975588104749,0.131462333825702,-1,78,-1,-1,1,1,"middle","umpLeft","FA",-1,1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1
"1319",2331,622110,0.0555555555555556,0.0680851063829787,0.145695364238411,0.0928270042194093,0.051948051948052,0.0321637426900585,0.0072992700729927,0.0538599640933573,0.0218216318785579,0.284,0.104,0.149,151,14,0.792,67,77,0.275,0.158,0.2,147,17,0.868,147,82,0.253,0.07,0.105,65,4,0.671,40,21,0.0486322188449848,0.0434975588104749,0.131462333825702,-1,79,-1,-1,1,1,"high","umpLeft","FA",-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,-1
"1320",2332,457763,0.112299465240642,0.100478468899522,0.0666666666666667,0.0981912144702842,0.0885167464114833,0.0286168521462639,0.0374331550802139,0.0182370820668693,0.0199610516066212,0.275,0.158,0.2,147,17,0.868,147,82,0.223,0.102,0.188,25,6,0.726,35,15,0.284,0.104,0.149,151,14,0.792,67,77,0.0687285223367698,0.0395361096468108,0.086232980332829,-1,80,-1,-1,1,0,"low","umpLeft","SL",-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,-1,-1
"1321",2333,457763,0.112299465240642,0.100478468899522,0.0666666666666667,0.0981912144702842,0.0885167464114833,0.0286168521462639,0.0374331550802139,0.0182370820668693,0.0199610516066212,0.275,0.158,0.2,147,17,0.868,147,82,0.223,0.102,0.188,25,6,0.726,35,15,0.284,0.104,0.149,151,14,0.792,67,77,0.0687285223367698,0.0395361096468108,0.086232980332829,-1,81,-1,-1,1,0,"low","umpRight","CU",-1,-1,1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1
"1322",2334,457763,0.112299465240642,0.100478468899522,0.0666666666666667,0.0981912144702842,0.0885167464114833,0.0286168521462639,0.0374331550802139,0.0182370820668693,0.0199610516066212,0.275,0.158,0.2,147,17,0.868,147,82,0.223,0.102,0.188,25,6,0.726,35,15,0.284,0.104,0.149,151,14,0.792,67,77,0.0687285223367698,0.0395361096468108,0.086232980332829,-1,82,-1,-1,1,0,"low","umpLeft","SL",-1,-1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,1
"1323",2335,474832,0.0194552529182879,0.0878048780487805,0.084375,0.101754385964912,0.0828402366863905,0.00676691729323308,0.00701754385964912,0.0291139240506329,0.0217948717948718,0.223,0.102,0.188,25,6,0.726,35,15,0.275,0.091,0.158,150,12,0.775,111,83,0.275,0.158,0.2,147,17,0.868,147,82,0.088646967340591,0.119093143949741,0.128834355828221,1,83,-1,1,-1,0,"low","umpLeft","FA",-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1
"1324",2336,474832,0.0194552529182879,0.0878048780487805,0.084375,0.101754385964912,0.0828402366863905,0.00676691729323308,0.00701754385964912,0.0291139240506329,0.0217948717948718,0.223,0.102,0.188,25,6,0.726,35,15,0.275,0.091,0.158,150,12,0.775,111,83,0.275,0.158,0.2,147,17,0.868,147,82,0.088646967340591,0.119093143949741,0.128834355828221,1,84,-1,1,-1,0,"middle","umpLeft","FA",-1,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1
"1325",2337,474832,0.0194552529182879,0.0878048780487805,0.084375,0.101754385964912,0.0828402366863905,0.00676691729323308,0.00701754385964912,0.0291139240506329,0.0217948717948718,0.223,0.102,0.188,25,6,0.726,35,15,0.275,0.091,0.158,150,12,0.775,111,83,0.275,0.158,0.2,147,17,0.868,147,82,0.088646967340591,0.119093143949741,0.128834355828221,1,85,-1,1,-1,0,"low","umpLeft","FA",-1,-1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,-1
"1326",2338,474832,0.0194552529182879,0.0878048780487805,0.084375,0.101754385964912,0.0828402366863905,0.00676691729323308,0.00701754385964912,0.0291139240506329,0.0217948717948718,0.223,0.102,0.188,25,6,0.726,35,15,0.275,0.091,0.158,150,12,0.775,111,83,0.275,0.158,0.2,147,17,0.868,147,82,0.088646967340591,0.119093143949741,0.128834355828221,1,86,-1,1,-1,0,"low","umpLeft","CU",-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1
"1327",2339,474832,0.0194552529182879,0.0878048780487805,0.084375,0.101754385964912,0.0828402366863905,0.00676691729323308,0.00701754385964912,0.0291139240506329,0.0217948717948718,0.223,0.102,0.188,25,6,0.726,35,15,0.275,0.091,0.158,150,12,0.775,111,83,0.275,0.158,0.2,147,17,0.868,147,82,0.088646967340591,0.119093143949741,0.128834355828221,1,87,-1,1,-1,0,"middle","umpMiddle","FA",-1,-1,1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1
"1328",2340,607776,0.04,0.0789473684210526,0.0689655172413793,0.0357142857142857,0.1,0,0.0102040816326531,0.0238095238095238,0,0.275,0.091,0.158,150,12,0.775,111,83,0.236,0.126,0.158,30,5,0.752,44,14,0.223,0.102,0.188,25,6,0.726,35,15,0.112903225806452,0.130434782608696,0.226415094339623,-1,88,-1,-1,-1,0,"middle","umpMiddle","FA",1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,-1
"1329",2341,607776,0.04,0.0789473684210526,0.0689655172413793,0.0357142857142857,0.1,0,0.0102040816326531,0.0238095238095238,0,0.275,0.091,0.158,150,12,0.775,111,83,0.236,0.126,0.158,30,5,0.752,44,14,0.223,0.102,0.188,25,6,0.726,35,15,0.112903225806452,0.130434782608696,0.226415094339623,-1,89,-1,-1,-1,0,"low","umpLeft","SL",1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,-1
"1330",2342,607776,0.04,0.0789473684210526,0.0689655172413793,0.0357142857142857,0.1,0,0.0102040816326531,0.0238095238095238,0,0.275,0.091,0.158,150,12,0.775,111,83,0.236,0.126,0.158,30,5,0.752,44,14,0.223,0.102,0.188,25,6,0.726,35,15,0.112903225806452,0.130434782608696,0.226415094339623,-1,90,-1,-1,-1,0,"high","umpRight","FA",1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,-1,-1
"1331",2343,607776,0.04,0.0789473684210526,0.0689655172413793,0.0357142857142857,0.1,0,0.0102040816326531,0.0238095238095238,0,0.275,0.091,0.158,150,12,0.775,111,83,0.236,0.126,0.158,30,5,0.752,44,14,0.223,0.102,0.188,25,6,0.726,35,15,0.112903225806452,0.130434782608696,0.226415094339623,-1,91,-1,-1,-1,0,"low","umpRight","CU",1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,-1,-1
"1332",2344,543063,0.0836236933797909,0.0632411067193676,0.0512129380053908,0.0676056338028169,0.0769230769230769,0.0245641838351822,0.0267686424474187,0.0160132523467697,0.00545851528384279,0.236,0.126,0.158,30,5,0.752,44,14,0.237,0.054,0.127,41,5,0.647,39,19,0.275,0.091,0.158,150,12,0.775,111,83,0.125776397515528,0.0797141286421111,0.20021186440678,1,92,-1,-1,-1,0,"low","umpMiddle","FA",-1,1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1
"1333",2345,592620,0,0.0882352941176471,0.0545454545454545,0.0666666666666667,0.0571428571428571,0.019047619047619,0.0212765957446809,0.0144230769230769,0.00625,0.237,0.054,0.127,41,5,0.647,39,19,0.263,0.084,0.113,149,11,0.705,77,51,0.236,0.126,0.158,30,5,0.752,44,14,0.0625,0.0971302428256071,0.15702479338843,1,93,-1,-1,-1,0,"low","umpLeft","FA",-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,-1,-1
"1334",2346,592620,0,0.0882352941176471,0.0545454545454545,0.0666666666666667,0.0571428571428571,0.019047619047619,0.0212765957446809,0.0144230769230769,0.00625,0.237,0.054,0.127,41,5,0.647,39,19,0.263,0.084,0.113,149,11,0.705,77,51,0.236,0.126,0.158,30,5,0.752,44,14,0.0625,0.0971302428256071,0.15702479338843,1,94,-1,-1,-1,0,"low","umpLeft","FA",-1,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1
"1335",2347,592620,0,0.0882352941176471,0.0545454545454545,0.0666666666666667,0.0571428571428571,0.019047619047619,0.0212765957446809,0.0144230769230769,0.00625,0.237,0.054,0.127,41,5,0.647,39,19,0.263,0.084,0.113,149,11,0.705,77,51,0.236,0.126,0.158,30,5,0.752,44,14,0.0625,0.0971302428256071,0.15702479338843,1,95,-1,-1,-1,0,"low","umpLeft","SL",-1,-1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,-1,-1
"1336",2348,592620,0,0.0882352941176471,0.0545454545454545,0.0666666666666667,0.0571428571428571,0.019047619047619,0.0212765957446809,0.0144230769230769,0.00625,0.237,0.054,0.127,41,5,0.647,39,19,0.263,0.084,0.113,149,11,0.705,77,51,0.236,0.126,0.158,30,5,0.752,44,14,0.0625,0.0971302428256071,0.15702479338843,1,96,-1,-1,-1,0,"low","umpLeft","CU",-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1
"1337",2349,592620,0,0.0882352941176471,0.0545454545454545,0.0666666666666667,0.0571428571428571,0.019047619047619,0.0212765957446809,0.0144230769230769,0.00625,0.237,0.054,0.127,41,5,0.647,39,19,0.263,0.084,0.113,149,11,0.705,77,51,0.236,0.126,0.158,30,5,0.752,44,14,0.0625,0.0971302428256071,0.15702479338843,1,97,-1,-1,-1,0,"low","umpLeft","FA",-1,-1,1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1
"1338",2350,592620,0,0.0882352941176471,0.0545454545454545,0.0666666666666667,0.0571428571428571,0.019047619047619,0.0212765957446809,0.0144230769230769,0.00625,0.237,0.054,0.127,41,5,0.647,39,19,0.263,0.084,0.113,149,11,0.705,77,51,0.236,0.126,0.158,30,5,0.752,44,14,0.0625,0.0971302428256071,0.15702479338843,1,98,-1,-1,-1,0,"low","umpRight","FA",-1,-1,1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1
"1339",2351,592620,0,0.0882352941176471,0.0545454545454545,0.0666666666666667,0.0571428571428571,0.019047619047619,0.0212765957446809,0.0144230769230769,0.00625,0.237,0.054,0.127,41,5,0.647,39,19,0.263,0.084,0.113,149,11,0.705,77,51,0.236,0.126,0.158,30,5,0.752,44,14,0.0625,0.0971302428256071,0.15702479338843,1,99,-1,-1,-1,0,"low","umpLeft","FA",-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1
"1340",2352,623143,0.0588235294117647,0.0253164556962025,0.0666666666666667,0.0588235294117647,0.0217391304347826,0.032967032967033,0.0636363636363636,0.03,0.0131578947368421,0.263,0.084,0.113,149,11,0.705,77,51,0.241,0.095,0.142,110,10,0.7,47,62,0.237,0.054,0.127,41,5,0.647,39,19,0.117647058823529,0.0518518518518519,0.240963855421687,-1,100,-1,-1,-1,0,"low","umpLeft","SL",1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1
"1341",2353,623143,0.0588235294117647,0.0253164556962025,0.0666666666666667,0.0588235294117647,0.0217391304347826,0.032967032967033,0.0636363636363636,0.03,0.0131578947368421,0.263,0.084,0.113,149,11,0.705,77,51,0.241,0.095,0.142,110,10,0.7,47,62,0.237,0.054,0.127,41,5,0.647,39,19,0.117647058823529,0.0518518518518519,0.240963855421687,-1,101,-1,-1,-1,0,"low","umpLeft","SL",1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,1
"1342",2354,623143,0.0588235294117647,0.0253164556962025,0.0666666666666667,0.0588235294117647,0.0217391304347826,0.032967032967033,0.0636363636363636,0.03,0.0131578947368421,0.263,0.084,0.113,149,11,0.705,77,51,0.241,0.095,0.142,110,10,0.7,47,62,0.237,0.054,0.127,41,5,0.647,39,19,0.117647058823529,0.0518518518518519,0.240963855421687,-1,102,-1,-1,-1,0,"low","umpLeft","CU",1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,1
"1343",2355,623143,0.0588235294117647,0.0253164556962025,0.0666666666666667,0.0588235294117647,0.0217391304347826,0.032967032967033,0.0636363636363636,0.03,0.0131578947368421,0.263,0.084,0.113,149,11,0.705,77,51,0.241,0.095,0.142,110,10,0.7,47,62,0.237,0.054,0.127,41,5,0.647,39,19,0.117647058823529,0.0518518518518519,0.240963855421687,-1,103,-1,-1,-1,0,"low","umpLeft","SL",1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,1
"1344",2356,452655,0.0539419087136929,0.0958904109589041,0.0916666666666667,0.122093023255814,0.102941176470588,0.0231660231660232,0.0136674259681093,0.0541141586360267,0.0224274406332454,0.241,0.095,0.142,110,10,0.7,47,62,0.253,0.07,0.105,65,4,0.671,40,21,0.263,0.084,0.113,149,11,0.705,77,51,0.0441176470588235,0.0266884531590414,0.0801815431164902,1,104,-1,-1,-1,0,"middle","umpLeft","FA",-1,1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,1
"1345",2357,452655,0.0539419087136929,0.0958904109589041,0.0916666666666667,0.122093023255814,0.102941176470588,0.0231660231660232,0.0136674259681093,0.0541141586360267,0.0224274406332454,0.241,0.095,0.142,110,10,0.7,47,62,0.253,0.07,0.105,65,4,0.671,40,21,0.263,0.084,0.113,149,11,0.705,77,51,0.0441176470588235,0.0266884531590414,0.0801815431164902,1,105,-1,-1,-1,0,"low","umpLeft","SL",-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,-1
"1346",2358,452655,0.0539419087136929,0.0958904109589041,0.0916666666666667,0.122093023255814,0.102941176470588,0.0231660231660232,0.0136674259681093,0.0541141586360267,0.0224274406332454,0.241,0.095,0.142,110,10,0.7,47,62,0.253,0.07,0.105,65,4,0.671,40,21,0.263,0.084,0.113,149,11,0.705,77,51,0.0441176470588235,0.0266884531590414,0.0801815431164902,1,106,-1,-1,-1,0,"low","umpRight","CU",-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1
"1347",2359,605412,0.0491071428571429,0.11734693877551,0.0785714285714286,0.0726495726495727,0.10958904109589,0.0253521126760563,0.0163487738419619,0.0188679245283019,0.0278293135435993,0.253,0.07,0.105,65,4,0.671,40,21,0.284,0.104,0.149,151,14,0.792,67,77,0.241,0.095,0.142,110,10,0.7,47,62,0.0198019801980198,0.0301783264746228,0.081374321880651,1,107,-1,-1,-1,0,"low","umpLeft","FA",-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1
"1348",2360,605412,0.0491071428571429,0.11734693877551,0.0785714285714286,0.0726495726495727,0.10958904109589,0.0253521126760563,0.0163487738419619,0.0188679245283019,0.0278293135435993,0.253,0.07,0.105,65,4,0.671,40,21,0.284,0.104,0.149,151,14,0.792,67,77,0.241,0.095,0.142,110,10,0.7,47,62,0.0198019801980198,0.0301783264746228,0.081374321880651,1,108,-1,-1,-1,0,"middle","umpLeft","SL",-1,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,1
"1349",2361,516416,0.0852017937219731,0.0968586387434555,0.0901639344262295,0.115281501340483,0.0566037735849057,0.0305997552019584,0.0165061898211829,0.0473988439306358,0.0381727158948686,0.278,0.061,0.172,126,15,0.773,100,51,0.298,0.155,0.194,171,24,0.903,147,95,0.319,0.054,0.178,201,20,0.863,100,64,0.0715883668903803,0.0515832482124617,0.109440267335004,-1,1,-1,-1,-1,0,"high","umpMiddle","FA",1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1
"1350",2362,516416,0.0852017937219731,0.0968586387434555,0.0901639344262295,0.115281501340483,0.0566037735849057,0.0305997552019584,0.0165061898211829,0.0473988439306358,0.0381727158948686,0.278,0.061,0.172,126,15,0.773,100,51,0.298,0.155,0.194,171,24,0.903,147,95,0.319,0.054,0.178,201,20,0.863,100,64,0.0715883668903803,0.0515832482124617,0.109440267335004,-1,2,-1,-1,-1,0,"low","umpLeft","CU",1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
"1351",2363,516416,0.0852017937219731,0.0968586387434555,0.0901639344262295,0.115281501340483,0.0566037735849057,0.0305997552019584,0.0165061898211829,0.0473988439306358,0.0381727158948686,0.278,0.061,0.172,126,15,0.773,100,51,0.298,0.155,0.194,171,24,0.903,147,95,0.319,0.054,0.178,201,20,0.863,100,64,0.0715883668903803,0.0515832482124617,0.109440267335004,-1,3,-1,-1,-1,0,"low","umpLeft","SL",1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1
"1352",2364,516416,0.0852017937219731,0.0968586387434555,0.0901639344262295,0.115281501340483,0.0566037735849057,0.0305997552019584,0.0165061898211829,0.0473988439306358,0.0381727158948686,0.278,0.061,0.172,126,15,0.773,100,51,0.298,0.155,0.194,171,24,0.903,147,95,0.319,0.054,0.178,201,20,0.863,100,64,0.0715883668903803,0.0515832482124617,0.109440267335004,-1,4,-1,-1,-1,0,"low","umpLeft","SL",1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1
"1353",2365,516416,0.0852017937219731,0.0968586387434555,0.0901639344262295,0.115281501340483,0.0566037735849057,0.0305997552019584,0.0165061898211829,0.0473988439306358,0.0381727158948686,0.278,0.061,0.172,126,15,0.773,100,51,0.298,0.155,0.194,171,24,0.903,147,95,0.319,0.054,0.178,201,20,0.863,100,64,0.0715883668903803,0.0515832482124617,0.109440267335004,-1,5,-1,-1,-1,0,"low","umpRight","FA",1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1
"1354",2366,516416,0.0852017937219731,0.0968586387434555,0.0901639344262295,0.115281501340483,0.0566037735849057,0.0305997552019584,0.0165061898211829,0.0473988439306358,0.0381727158948686,0.278,0.061,0.172,126,15,0.773,100,51,0.298,0.155,0.194,171,24,0.903,147,95,0.319,0.054,0.178,201,20,0.863,100,64,0.0715883668903803,0.0515832482124617,0.109440267335004,-1,6,-1,-1,-1,0,"high","umpLeft","SL",1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
